F1: 0.52941,Precision: 0.52941,Recall: 0.52941,,
0,40,Antonius of Sorrento,http://dbpedia.org/resource/Paul_Sorrento,http://dbpedia.org/resource/Antoninus_of_Sorrento http://dbpedia.org/resource/Antoninus_of_sorrento http://dbpedia.org/resource/Saint_Antoninus_of_Sorrento http://dbpedia.org/resource/Antonius_of_Sorrento
0,47,Pomposa,http://de.dbpedia.org/resource/Guido_von_Pomposa,http://dbpedia.org/resource/Martyrs_of_Córdoba
0,48,Aigulf (Ayoul),,http://dbpedia.org/resource/Benedict_of_aniane http://dbpedia.org/resource/Saint_Benedict_of_Aniane http://dbpedia.org/resource/Aigulf http://dbpedia.org/resource/Benedict_of_Aniane http://dbpedia.org/resource/St._Benedict_of_Aniane
0,50,Frederick,"http://dbpedia.org/resource/Frederick,_Hereditary_Prince_of_Denmark",http://dbpedia.org/resource/Frederick_of_Utrecht
0,53,"Agobard, Archbishop of Lyons",http://dbpedia.org/resource/Eucherius_of_Lyon,http://dbpedia.org/resource/Agobard_of_Lyons http://dbpedia.org/resource/Agobard_of_Lyon http://dbpedia.org/resource/Agobard http://dbpedia.org/resource/Saint_Agobard
0,55,Arnulf,http://dbpedia.org/resource/Arnulf_of_Metz,http://dbpedia.org/resource/Arnulf_of_eynesbury http://dbpedia.org/resource/Arnulf_of_Eynesbury
0,61,Bernard (Barnard),http://fr.dbpedia.org/resource/Bernard_de_Rennes,http://dbpedia.org/resource/Bernard http://dbpedia.org/resource/Bernard_(surname)
0,68,Theophylact (Theophilus),http://dbpedia.org/resource/Pope_Benedict_VIII,"http://dbpedia.org/resource/Theophylaktos_of_Nicomedea http://dbpedia.org/resource/Theophylaktos,_Bishop_of_Nicomedea http://dbpedia.org/resource/Theophylact_of_Nicomedia http://dbpedia.org/resource/Theophylaktos_bishop_of_nicomedea http://dbpedia.org/resource/Theophylaktos_of_Nicomedia"
0,73,Adalgis,http://de.dbpedia.org/resource/Adalgisus,http://dbpedia.org/resource/Adelchis http://dbpedia.org/resource/Adalgis_(prince) http://dbpedia.org/resource/Adalgis
0,81,Alodia,http://fr.dbpedia.org/resource/Élodie_de_Cordoue,http://dbpedia.org/resource/Alodaei http://dbpedia.org/resource/Alodia http://dbpedia.org/resource/Aloudia http://dbpedia.org/resource/Alwa
0,83,Flora and Mary,http://dbpedia.org/resource/Mary_Bell,http://dbpedia.org/resource/Flora_and_Maria http://dbpedia.org/resource/Flora_and_Mary http://dbpedia.org/resource/Flora_and_Maria_of_Cordova
0,84,Isaac of Cordoba,http://es.dbpedia.org/resource/Isaac_de_Córdoba,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,87,Paul of St. Zoilus,http://dbpedia.org/resource/Horace_St_Paul,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,89,Peter,http://dbpedia.org/resource/Saint_Peter,http://dbpedia.org/resource/Martyrs_of_Córdoba
0,90,Sanctius (Sancho),http://dbpedia.org/resource/Sancho_II_of_Castile_and_León,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,91,Theodemir,http://dbpedia.org/resource/Theodemir_(saint),http://dbpedia.org/resource/Martyrs_of_Córdoba
0,93,Emilas,,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,94,Fandila,http://fr.dbpedia.org/resource/Fandilas,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,97,Leovigild,http://dbpedia.org/resource/Liuvigild,http://dbpedia.org/resource/Martyrs_of_Córdoba
0,98,Nathalia,http://dbpedia.org/resource/Natalie_of_Serbia,"http://dbpedia.org/resource/Nathalia http://dbpedia.org/resource/Nathalia,_Victoria"
0,99,Rogellus,,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,101,Benildis,,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,103,Abundius,http://dbpedia.org/resource/Abundius,http://dbpedia.org/resource/Martyrs_of_Córdoba
0,107,Argimirius,,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,108,Aurea,http://dbpedia.org/resource/Aurea_(singer),http://dbpedia.org/resource/Martyrs_of_Córdoba
0,109,Elias,http://dbpedia.org/resource/Elijah,http://dbpedia.org/resource/Martyrs_of_Córdoba
0,111,Roderick and Solomon,http://dbpedia.org/resource/Roderick_Chisholm,http://dbpedia.org/resource/Roderick_and_Solomon http://dbpedia.org/resource/Saint_Roderick
0,114,Leocritia (Lucretia),,http://dbpedia.org/resource/Benildis http://dbpedia.org/resource/Martyrs_of_Córdoba http://dbpedia.org/resource/Isaac_of_Cordoba http://dbpedia.org/resource/Gumesindus http://dbpedia.org/resource/Emilas http://dbpedia.org/resource/Argimirius http://dbpedia.org/resource/Adolphus_and_John http://dbpedia.org/resource/Rogellus http://dbpedia.org/resource/Martyrs_of_cordoba http://dbpedia.org/resource/Saint_Paul_of_St._Zoilus http://dbpedia.org/resource/Fandila http://dbpedia.org/resource/Abundius_of_Cordoba http://dbpedia.org/resource/Martyrs_of_Cordoba http://dbpedia.org/resource/Paul_of_St._Zoilus http://dbpedia.org/resource/Sanctius http://dbpedia.org/resource/Leocritia
0,116,Abbo,http://dbpedia.org/resource/Abbo_of_Fleury,http://dbpedia.org/resource/Abbo_of_Auxerre
0,117,Athanasia,http://dbpedia.org/resource/Athanasia_of_Aegina,http://dbpedia.org/resource/Bembycodium http://dbpedia.org/resource/Morysia http://dbpedia.org/resource/Pristocarpha http://dbpedia.org/resource/Holophyllum http://dbpedia.org/resource/Stilpnophyton http://dbpedia.org/resource/Athanasia http://dbpedia.org/resource/Saintmorysia http://dbpedia.org/resource/Asaemia http://dbpedia.org/resource/Stilpnophytum
0,119,Meinrad,http://dbpedia.org/resource/Meinrad_of_Einsiedeln,http://dbpedia.org/resource/Meinrad
0,122,Theodoric,http://dbpedia.org/resource/Theoderic_the_Great,http://dbpedia.org/resource/Theoderich http://dbpedia.org/resource/Theuderich http://dbpedia.org/resource/Theodric http://dbpedia.org/resource/Teodorico http://dbpedia.org/resource/Thiudreiks http://dbpedia.org/resource/Teutorix http://dbpedia.org/resource/Theodoricus http://dbpedia.org/resource/Dietrich_(name) http://dbpedia.org/resource/Theuderic http://dbpedia.org/resource/Apollo_Teutorix http://dbpedia.org/resource/Theoderic http://dbpedia.org/resource/Dierik http://dbpedia.org/resource/Theodoric http://dbpedia.org/resource/Deoric http://dbpedia.org/resource/Theudoric http://dbpedia.org/resource/Þiudareiks
0,123,Laura,http://dbpedia.org/resource/Saint_Laura,http://dbpedia.org/resource/Martyrs_of_Córdoba
0,126,Hunger,http://dbpedia.org/resource/Olaf_I_of_Denmark,http://dbpedia.org/resource/Hunger_migration http://dbpedia.org/resource/Hunger http://dbpedia.org/resource/Hungry_people http://dbpedia.org/resource/Hungriest http://dbpedia.org/resource/Hunger_relief http://dbpedia.org/resource/Starvation_in_the_United_States http://dbpedia.org/resource/Hungrier
0,131,Cyril,http://dbpedia.org/resource/Saints_Cyril_and_Methodius,http://dbpedia.org/resource/Cyril_(disambiguation) http://dbpedia.org/resource/Kyrylo http://dbpedia.org/resource/Kirollos http://dbpedia.org/resource/Cyril http://dbpedia.org/resource/Cyryl
0,136,"Ebba (\The Younger\"")""",http://dbpedia.org/resource/Ebba_Eriksdotter_Vasa,http://dbpedia.org/resource/Ebba
0,137,Edmund,http://dbpedia.org/resource/Edmund_I,"http://dbpedia.org/resource/Saint_Edmund_the_Martyr http://dbpedia.org/resource/Edmund_of_East_Anglia http://dbpedia.org/resource/Edmund,_King_of_the_East_Angles http://dbpedia.org/resource/St._Edmund_I_of_England http://dbpedia.org/resource/St.Edmund http://dbpedia.org/resource/Edmund_the_Martyr http://dbpedia.org/resource/St._Edmund http://dbpedia.org/resource/Edmund_the_martyr"
0,141,Athanasius I (bishop of Naples),http://dbpedia.org/resource/Athanasius_of_Alexandria,"http://dbpedia.org/resource/Athanasius_I_(Bishop_of_Naples) http://dbpedia.org/resource/Athanasius_I,_Bishop_of_Naples http://dbpedia.org/resource/Athanasius_I_(bishop_of_Naples) http://dbpedia.org/resource/Saint_Athanasius_of_Naples"
0,145,Adrian and Companions,http://dbpedia.org/resource/Adrian_Knox,http://dbpedia.org/resource/Adrian_of_May
0,146,Clarus,http://dbpedia.org/resource/Johann_Christian_August_Clarus,http://dbpedia.org/resource/Klaros http://dbpedia.org/resource/Clarus http://dbpedia.org/resource/Claros
0,148,Remigius,http://dbpedia.org/resource/Saint_Remigius,http://dbpedia.org/resource/Remigius_of_Lyons http://dbpedia.org/resource/Remigius_of_Lyon http://dbpedia.org/resource/Remigius_Lugdunensis
0,153,Andrew of Fiesloe (Andrew the Scot),http://dbpedia.org/resource/Andrew_Garfield,http://dbpedia.org/resource/Saint_Andrew_the_Scot http://dbpedia.org/resource/Andrew_of_Fiesole http://dbpedia.org/resource/Andrew_the_Scot http://dbpedia.org/resource/Andrew_the_scot http://dbpedia.org/resource/Andrew_of_Fiesloe
0,158,Theodoric,http://dbpedia.org/resource/Theoderic_the_Great,http://dbpedia.org/resource/Theoderich http://dbpedia.org/resource/Theuderich http://dbpedia.org/resource/Theodric http://dbpedia.org/resource/Teodorico http://dbpedia.org/resource/Thiudreiks http://dbpedia.org/resource/Teutorix http://dbpedia.org/resource/Theodoricus http://dbpedia.org/resource/Dietrich_(name) http://dbpedia.org/resource/Theuderic http://dbpedia.org/resource/Apollo_Teutorix http://dbpedia.org/resource/Theoderic http://dbpedia.org/resource/Dierik http://dbpedia.org/resource/Theodoric http://dbpedia.org/resource/Deoric http://dbpedia.org/resource/Theudoric http://dbpedia.org/resource/Þiudareiks
0,162,Eusebius,http://dbpedia.org/resource/Pope_Eusebius,http://dbpedia.org/resource/Eusebius_of_caesarea http://dbpedia.org/resource/On_Divine_Manifestation http://dbpedia.org/resource/Eusebius_of_Caesaria http://dbpedia.org/resource/Eusebius_of_Cesarea http://dbpedia.org/resource/Eusebeus_of_Caesarea http://dbpedia.org/resource/Eusebius_Pamphili http://dbpedia.org/resource/Eusebius_Father_of_Ecclesiastical_History http://dbpedia.org/resource/Eusebius_Pamphilus http://dbpedia.org/resource/Eusebius_of_Cæsarea http://dbpedia.org/resource/Onomasticon_(Eusebius) http://dbpedia.org/resource/Eusebios_of_Caesarea http://dbpedia.org/resource/Eusebius_of_Caesarea http://dbpedia.org/resource/Eusebius'_Onomasticon http://dbpedia.org/resource/Theophania_(Eusebius) http://dbpedia.org/resource/Eusebeus http://dbpedia.org/resource/Eusebios_of_Cesarea http://dbpedia.org/resource/Eusebius
0,166,Methodius,http://dbpedia.org/resource/Methodius_of_Olympus,http://dbpedia.org/resource/Saint_Methodius_of_Thessaloniki
0,177,Aurelian,http://dbpedia.org/resource/Paul_Aurelian,http://dbpedia.org/resource/Aurelian http://dbpedia.org/resource/Emperor_Aurelian http://dbpedia.org/resource/Aurelianus http://dbpedia.org/resource/Lucius_Domitius_Aurelianus http://dbpedia.org/resource/Lucius_Domitius_Aurelian
0,181,Andrew,http://dbpedia.org/resource/Andrew_Jackson,http://dbpedia.org/resource/Andrew_(given_name) http://dbpedia.org/resource/Andrew http://dbpedia.org/resource/Andrej
