F1: 0.56164,Precision: 0.56164,Recall: 0.56164,,
0,70,Il pirata dello sparviero nero,http://dbpedia.org/resource/The_Secret_of_the_Black_Falcon,http://dbpedia.org/resource/Il_pirata_dello_sparviero_nero http://dbpedia.org/resource/Pirate_of_the_Black_Hawk http://dbpedia.org/resource/The_Pirate_of_the_Black_Hawk
0,72,Il romanzo di un giovane povero,http://dbpedia.org/resource/Romanzo_di_un_giovane_povero,http://dbpedia.org/resource/The_Story_of_a_Poor_Young_Man_(1920_film) http://dbpedia.org/resource/Il_romanzo_di_un_giovane_povero
0,82,L'uomo di paglia,http://dbpedia.org/resource/A_Man_of_Straw,http://dbpedia.org/resource/L'uomo_di_paglia
0,84,La Gerusalemme liberata,http://dbpedia.org/resource/The_Mighty_Crusaders_(film),http://dbpedia.org/resource/Olindo http://dbpedia.org/resource/Jerusalem_Delivered http://dbpedia.org/resource/Gerusalemme_Liberata http://dbpedia.org/resource/La_Gerusalemme_liberata http://dbpedia.org/resource/Sophronia_(Jerusalem_Delivered) http://dbpedia.org/resource/Sofronia http://dbpedia.org/resource/Gierusalemme_Liberata http://dbpedia.org/resource/Gerusalemme_liberata http://dbpedia.org/resource/Gerusalemme_liberate http://dbpedia.org/resource/Erminia
0,85,La legge Ã¨ legge,http://dbpedia.org/resource/The_Law_Is_the_Law,http://dbpedia.org/resource/La_legge_è_legge
0,100,La sposa,http://dbpedia.org/resource/Sea_Wife,http://dbpedia.org/resource/La_sposa
0,106,La venganza,http://dbpedia.org/resource/Star_Wars:_Episode_III_–_Revenge_of_the_Sith,http://dbpedia.org/resource/Vengeance_(1958_film) http://dbpedia.org/resource/La_venganza_(film)
0,119,Les misÃ©rables,http://dbpedia.org/resource/Les_Misérables_(2012_film),http://dbpedia.org/resource/Les_misérables
0,121,Maigret tend un piÃ¨ge,http://dbpedia.org/resource/Maigret_Sets_a_Trap_(film),http://dbpedia.org/resource/Maigret_tend_un_piège
0,135,Pia de' Tolomei,http://it.dbpedia.org/resource/Pia_de'_Tolomei_(film_1941),http://dbpedia.org/resource/Pia_de'_Tolomei
0,143,Racconti d'estate,http://dbpedia.org/resource/Girls_for_the_Summer,http://dbpedia.org/resource/Racconti_d'estate
0,149,Sans famille,"http://fr.dbpedia.org/resource/Sans_famille_(film,_1934)",http://dbpedia.org/resource/Sans_famille http://dbpedia.org/resource/Alone_in_the_World_(novel) http://dbpedia.org/resource/Nobody's_boy http://dbpedia.org/resource/Sans_Famille http://dbpedia.org/resource/Without_a_Family http://dbpedia.org/resource/Nobody's_boy_(novel)
0,153,Simone Martini,http://dbpedia.org/resource/Maestà_(Simone_Martini),"http://dbpedia.org/resource/Simone_Martini http://dbpedia.org/resource/Simone_di_Martino http://dbpedia.org/resource/Simone_Memmi http://dbpedia.org/resource/Simone_di_Martini http://dbpedia.org/resource/Martini,_Simone http://dbpedia.org/resource/Maestro_Simone"
0,157,Tabarin,http://dbpedia.org/resource/Tabarin_(film),http://dbpedia.org/resource/Tabarin
0,165,ThÃ©rÃ¨se Ã\u0089tienne,http://dbpedia.org/resource/SNCASE_SE.161_Languedoc,http://dbpedia.org/resource/Thérèse_Étienne
0,167,TotÃ² a Parigi,http://dbpedia.org/resource/Toto_in_Paris,http://dbpedia.org/resource/Totò_a_Parigi
0,168,TotÃ² e Marcellino,http://dbpedia.org/resource/Toto_and_Marcellino,http://dbpedia.org/resource/Totò_e_Marcellino
0,169,TotÃ² nella luna,http://dbpedia.org/resource/Toto_in_the_Moon,http://dbpedia.org/resource/Totò_nella_luna
0,170,"TotÃ², Peppino e le fanatiche","http://dbpedia.org/resource/Toto,_Peppino_and_the_Fanatics","http://dbpedia.org/resource/Totò,_Peppino_e_le_fanatiche"
0,173,Turandot,http://dbpedia.org/resource/Princess_Turandot,http://dbpedia.org/resource/Turandot_(Puccini) http://dbpedia.org/resource/Turandot http://dbpedia.org/resource/Turnadot
0,179,Une vie,http://dbpedia.org/resource/Une_vie_(album),http://dbpedia.org/resource/End_of_Desire http://dbpedia.org/resource/One_Life_(1958_film) http://dbpedia.org/resource/Une_vie_(film) http://dbpedia.org/resource/Une_Vie_(film)
