F1: 0.08571,Precision: 0.08571,Recall: 0.08571,,
2,10,XHTUB-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,11,XHLCH-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,12,XHZOS-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,13,XHNLI-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,14,XHAEA-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,15,XHHRR-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,16,XHLRN-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,17,XHMNG-TV,http://dbpedia.org/resource/.tv,http://dbpedia.org/resource/XHNLI-TV http://dbpedia.org/resource/XHNAN-TDT http://dbpedia.org/resource/XHTUB-TV http://dbpedia.org/resource/XHZOS-TV http://dbpedia.org/resource/XHMNL-TDT http://dbpedia.org/resource/XHDRC-TV http://dbpedia.org/resource/XHNDA-TV http://dbpedia.org/resource/XHNAN-TV http://dbpedia.org/resource/XHNAR-TV http://dbpedia.org/resource/XHCMP-TV http://dbpedia.org/resource/XHNSA-TV http://dbpedia.org/resource/TVNL http://dbpedia.org/resource/XHHGR-TV http://dbpedia.org/resource/XHMNG-TV http://dbpedia.org/resource/XHLRN-TV http://dbpedia.org/resource/TV_Nuevo_León http://dbpedia.org/resource/XHAEA-TV http://dbpedia.org/resource/XHLCH-TV http://dbpedia.org/resource/XHCLL-TV http://dbpedia.org/resource/XHNAN http://dbpedia.org/resource/XHGBT-TV http://dbpedia.org/resource/XHLNI-TV http://dbpedia.org/resource/XHRNS-TV http://dbpedia.org/resource/XHZRZ-TV http://dbpedia.org/resource/XHPRS-TV http://dbpedia.org/resource/TV_Nuevo_Leon http://dbpedia.org/resource/XHAGL-TV http://dbpedia.org/resource/XHMNL-TV http://dbpedia.org/resource/XHVDB-TV http://dbpedia.org/resource/XHHRR-TV http://dbpedia.org/resource/XHGTR-TV
2,19,XHWX-TDT,http://dbpedia.org/resource/XHTLX-TDT,http://dbpedia.org/resource/XHWX-TV http://dbpedia.org/resource/Azteca_13_Noreste http://dbpedia.org/resource/XHWX-TDT
2,20,XET-TDT,http://dbpedia.org/resource/XEFB-TDT,http://dbpedia.org/resource/XET-TV http://dbpedia.org/resource/XET-TDT
2,21,XHFN-TDT,http://dbpedia.org/resource/XHMNU-TDT,http://dbpedia.org/resource/XHLLO-TDT http://dbpedia.org/resource/XHFN-TV http://dbpedia.org/resource/XHFN-TDT http://dbpedia.org/resource/Azteca_7_Noreste http://dbpedia.org/resource/XHLLO-TV
2,22,XHX-TDT,http://dbpedia.org/resource/XHY-TDT,http://dbpedia.org/resource/XHX-TV http://dbpedia.org/resource/XHX-TDT
2,23,XHAW-TDT,http://dbpedia.org/resource/XHY-TDT,http://dbpedia.org/resource/XHAW http://dbpedia.org/resource/XHAW-TV http://dbpedia.org/resource/XHAW-TDT
2,24,XHMOY-TDT,http://dbpedia.org/resource/XHY-TDT,http://dbpedia.org/resource/XHGK-TV http://dbpedia.org/resource/XHBO-TV http://dbpedia.org/resource/XHSLV-TDT http://dbpedia.org/resource/XHCUM-TV http://dbpedia.org/resource/XHMOY-TDT http://dbpedia.org/resource/XHTVL-TV http://dbpedia.org/resource/XHTVL-TDT http://dbpedia.org/resource/XHCUM-TDT http://dbpedia.org/resource/XHCVI-TV http://dbpedia.org/resource/XHS-TDT http://dbpedia.org/resource/XHAGU-TDT http://dbpedia.org/resource/XHMEE http://dbpedia.org/resource/Galavision_(Mexico) http://dbpedia.org/resource/XHDUH-TDT http://dbpedia.org/resource/XHCVP-TV http://dbpedia.org/resource/XHMAW-TV http://dbpedia.org/resource/XHBO-TDT http://dbpedia.org/resource/XHBG-TV http://dbpedia.org/resource/XHCVI http://dbpedia.org/resource/XHFX-TV http://dbpedia.org/resource/XHCKW-TV http://dbpedia.org/resource/XHCLV-TV http://dbpedia.org/resource/Gala_TV_(Mexico) http://dbpedia.org/resource/XHAGU-TV http://dbpedia.org/resource/XHCLV-TDT http://dbpedia.org/resource/XHDY-TV http://dbpedia.org/resource/XHZAT-TV http://dbpedia.org/resource/XHDUH-TV http://dbpedia.org/resource/XHATZ-TDT http://dbpedia.org/resource/Galavisión_(Mexico) http://dbpedia.org/resource/XHS-TV http://dbpedia.org/resource/XHA-TDT http://dbpedia.org/resource/XHQCZ-TDT http://dbpedia.org/resource/XHA-TV http://dbpedia.org/resource/XHSLV-TV http://dbpedia.org/resource/XHMEE-TDT http://dbpedia.org/resource/XHMEE-TV http://dbpedia.org/resource/XHCKW-TDT http://dbpedia.org/resource/XHMOY-TV http://dbpedia.org/resource/XHGK-TDT http://dbpedia.org/resource/XHHMA-TV http://dbpedia.org/resource/XHDY-TDT http://dbpedia.org/resource/XHCVP-TDT http://dbpedia.org/resource/XHFX-TDT http://dbpedia.org/resource/XHHMA-TDT http://dbpedia.org/resource/XHMAW-TDT http://dbpedia.org/resource/XHCVI-TDT http://dbpedia.org/resource/XHATZ-TV http://dbpedia.org/resource/XHZAT-TDT http://dbpedia.org/resource/XHTOE-TV http://dbpedia.org/resource/XHQCZ-TV http://dbpedia.org/resource/XHTOE-TDT
