F1: 0.08696,Precision: 0.08696,Recall: 0.08696,,
2,20,Best Screenplay â\u0080\u0093 Motion Picture,http://dbpedia.org/resource/37th_Golden_Globe_Awards,http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Screenplay http://dbpedia.org/resource/List_of_Golden_Globe_Awards:_Screenplay
2,21,Best Film,http://dbpedia.org/resource/Film,http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Film
2,22,Best Supporting Actor,http://dbpedia.org/resource/BAFTA_Award_for_Best_Actor_in_a_Supporting_Role,http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Supporting_Actor
2,23,Best Director,http://dbpedia.org/resource/Music_director,http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Director
2,24,Best Screenplay,http://dbpedia.org/resource/BAFTA_Award_for_Best_Adapted_Screenplay,http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Screenplay
2,25,Best Music,http://dbpedia.org/resource/Music,http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Music
2,27,Outstanding Actress in a Motion Picture,http://dbpedia.org/resource/Young_Artist_Award,http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Actress_in_a_Motion_Picture
2,28,Outstanding Supporting Actor in a Motion Picture,http://dbpedia.org/resource/Young_Artist_Award,http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Supporting_Actor_in_a_Motion_Picture
2,29,Best Director,http://dbpedia.org/resource/Music_director,http://dbpedia.org/resource/National_society_of_film_critics_award_for_best_director http://dbpedia.org/resource/National_Society_of_Film_Critics_Award_for_Best_Director
2,30,Best Film,http://dbpedia.org/resource/Film,http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Picture http://dbpedia.org/resource/New_York_Film_Critics_Award_for_Best_Picture http://dbpedia.org/resource/New_york_film_critics_circle_award_for_best_film http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Film http://dbpedia.org/resource/NYFCC_Award_for_Best_Picture http://dbpedia.org/resource/New_York_Film_Critics_Award_for_Best_Film
2,31,Best Screenplay,http://dbpedia.org/resource/BAFTA_Award_for_Best_Adapted_Screenplay,http://dbpedia.org/resource/New_york_film_critics_circle_award_for_best_screenplay http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Screenplay
2,32,Best Cinematography,http://dbpedia.org/resource/Cinematographic_(album),http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Cinematographer http://dbpedia.org/resource/New_york_film_critics_circle_award_for_best_cinematography http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Cinematography
