F1: 0.86134,Precision: 0.86134,Recall: 0.86134,,
1,54,George Brown,http://dbpedia.org/resource/George_L._Brown,"http://dbpedia.org/resource/Shadow_Cabinet_of_George_Brown http://dbpedia.org/resource/George_Alfred_Brown,_Baron_George-Brown http://dbpedia.org/resource/George_Alfred_Brown http://dbpedia.org/resource/George_Brown,_Baron_Georgebrown http://dbpedia.org/resource/George_Brown,_Baron_George_Brown http://dbpedia.org/resource/George_Alfred_George-Brown,_Baron_George-Brown http://dbpedia.org/resource/George_Brown_(British_politician) http://dbpedia.org/resource/George_Brown,_Baron_George-Brown http://dbpedia.org/resource/George_Alfred,_Baron_Brown http://dbpedia.org/resource/Lord_George-Brown http://dbpedia.org/resource/Baron_George-Brown http://dbpedia.org/resource/Lord_George_Brown"
1,59,Arthur Henderson,http://dbpedia.org/resource/Arthur_Henderson,"http://dbpedia.org/resource/Arthur_Henderson,_Baron_Rowley http://dbpedia.org/resource/Arthur_Henderson,_1st_Baron_Rowley http://dbpedia.org/resource/Arthur_Henderson_jun. http://dbpedia.org/resource/Baron_Rowley"
1,72,George Hall,http://dbpedia.org/resource/George_Hall_(Australian_politician),"http://dbpedia.org/resource/George_H._Hall http://dbpedia.org/resource/George_Hall,_1st_Viscount_Hall http://dbpedia.org/resource/George_Henry_Hall,_1st_Viscount_Hall"
1,84,Arthur Henderson,http://dbpedia.org/resource/Arthur_Henderson,"http://dbpedia.org/resource/Arthur_Henderson,_Baron_Rowley http://dbpedia.org/resource/Arthur_Henderson,_1st_Baron_Rowley http://dbpedia.org/resource/Arthur_Henderson_jun. http://dbpedia.org/resource/Baron_Rowley"
1,89,The Earl of Lucan,"http://dbpedia.org/resource/George_Bingham,_5th_Earl_of_Lucan","http://dbpedia.org/resource/George_Charles_Patrick_Bingham,_6th_Earl_of_Lucan http://dbpedia.org/resource/George_Bingham,_6th_Earl_of_Lucan"
1,94,John Parker,http://dbpedia.org/resource/John_J._Parker,http://dbpedia.org/resource/John_Parker_(UK_politician) http://dbpedia.org/resource/Herbert_John_Harvey_Parker http://dbpedia.org/resource/John_Parker_(British_politician)
1,104,Stanley Evans,http://dbpedia.org/resource/Stan_Evans,http://dbpedia.org/resource/Stanley_Norman_Evans http://dbpedia.org/resource/Stanley_Evans
1,116,John Edwards,http://dbpedia.org/resource/John_Edwards_(Arkansas_politician),http://dbpedia.org/resource/John_Edwards_(Labour_politician) http://dbpedia.org/resource/John_Edwards_(English_politician) http://dbpedia.org/resource/John_Edwards_(English_Labour_politician) http://dbpedia.org/resource/Lewis_John_Edwards
1,120,Arthur Henderson,http://dbpedia.org/resource/Arthur_Henderson,"http://dbpedia.org/resource/Arthur_Henderson,_Baron_Rowley http://dbpedia.org/resource/Arthur_Henderson,_1st_Baron_Rowley http://dbpedia.org/resource/Arthur_Henderson_jun. http://dbpedia.org/resource/Baron_Rowley"
1,173,Fred Marshall,http://dbpedia.org/resource/Fred_Marshall_(American_politician),http://dbpedia.org/resource/Fred_Marshall_(UK_politician) http://dbpedia.org/resource/Fred_Marshall_(British_politician)
1,181,John Edwards,http://dbpedia.org/resource/John_Edwards_(Arkansas_politician),http://dbpedia.org/resource/John_Edwards_(Labour_politician) http://dbpedia.org/resource/John_Edwards_(English_politician) http://dbpedia.org/resource/John_Edwards_(English_Labour_politician) http://dbpedia.org/resource/Lewis_John_Edwards
1,186,Alfred Barnes,http://dbpedia.org/resource/Alfred_Barnes_(Derbyshire_politician),http://dbpedia.org/resource/Alfred_Barnes_(Labour_politician) http://dbpedia.org/resource/Alfred_John_Barnes
1,189,The Lord Lucas of Chilworth,"http://dbpedia.org/resource/Michael_Lucas,_2nd_Baron_Lucas_of_Chilworth","http://dbpedia.org/resource/George_Lucas,_1st_Baron_Lucas_of_Chilworth http://dbpedia.org/resource/George_William_Lucas,_1st_Baron_Lucas_of_Chilworth"
1,203,George Brown,http://dbpedia.org/resource/George_L._Brown,"http://dbpedia.org/resource/Shadow_Cabinet_of_George_Brown http://dbpedia.org/resource/George_Alfred_Brown,_Baron_George-Brown http://dbpedia.org/resource/George_Alfred_Brown http://dbpedia.org/resource/George_Brown,_Baron_Georgebrown http://dbpedia.org/resource/George_Brown,_Baron_George_Brown http://dbpedia.org/resource/George_Alfred_George-Brown,_Baron_George-Brown http://dbpedia.org/resource/George_Brown_(British_politician) http://dbpedia.org/resource/George_Brown,_Baron_George-Brown http://dbpedia.org/resource/George_Alfred,_Baron_Brown http://dbpedia.org/resource/Lord_George-Brown http://dbpedia.org/resource/Baron_George-Brown http://dbpedia.org/resource/Lord_George_Brown"
1,206,The Lord Morrison,"http://dbpedia.org/resource/William_Morrison,_1st_Viscount_Dunrossil","http://dbpedia.org/resource/Robert_Craigmyle_Morrison,_1st_Baron_Morrison http://dbpedia.org/resource/Robert_C._Morrison http://dbpedia.org/resource/Robert_Craigmyle_Morrison http://dbpedia.org/resource/Robert_Morrison,_1st_Baron_Morrison"
1,213,Daniel Patterson Blades,http://dbpedia.org/resource/Daniel_Patterson_(politician),"http://dbpedia.org/resource/Daniel_Patterson_Blades,_Lord_Blades http://dbpedia.org/resource/Daniel_Patterson_Blades http://dbpedia.org/resource/Daniel_Blades,_Lord_Blades"
1,225,The Lord Shepherd,"http://dbpedia.org/resource/William_Morrison,_1st_Viscount_Dunrossil","http://dbpedia.org/resource/George_Robert_Shepherd,_1st_Baron_Shepherd http://dbpedia.org/resource/George_Shepherd,_1st_Baron_Shepherd"
1,227,The Lord Shepherd,"http://dbpedia.org/resource/William_Morrison,_1st_Viscount_Dunrossil","http://dbpedia.org/resource/George_Robert_Shepherd,_1st_Baron_Shepherd http://dbpedia.org/resource/George_Shepherd,_1st_Baron_Shepherd"
1,228,The Lord Lucas of Chilworth,"http://dbpedia.org/resource/Michael_Lucas,_2nd_Baron_Lucas_of_Chilworth","http://dbpedia.org/resource/George_Lucas,_1st_Baron_Lucas_of_Chilworth http://dbpedia.org/resource/George_William_Lucas,_1st_Baron_Lucas_of_Chilworth"
1,229,The Earl of Lucan,"http://dbpedia.org/resource/George_Bingham,_5th_Earl_of_Lucan","http://dbpedia.org/resource/George_Charles_Patrick_Bingham,_6th_Earl_of_Lucan http://dbpedia.org/resource/George_Bingham,_6th_Earl_of_Lucan"
1,230,The Lord Archibald,"http://dbpedia.org/resource/Archibald_Primrose,_5th_Earl_of_Rosebery","http://dbpedia.org/resource/George_Archibald,_1st_Baron_Archibald"
1,235,The Lord Morrison,"http://dbpedia.org/resource/William_Morrison,_1st_Viscount_Dunrossil","http://dbpedia.org/resource/Robert_Craigmyle_Morrison,_1st_Baron_Morrison http://dbpedia.org/resource/Robert_C._Morrison http://dbpedia.org/resource/Robert_Craigmyle_Morrison http://dbpedia.org/resource/Robert_Morrison,_1st_Baron_Morrison"
1,236,The Lord Lucas of Chilworth,"http://dbpedia.org/resource/Michael_Lucas,_2nd_Baron_Lucas_of_Chilworth","http://dbpedia.org/resource/George_Lucas,_1st_Baron_Lucas_of_Chilworth http://dbpedia.org/resource/George_William_Lucas,_1st_Baron_Lucas_of_Chilworth"
1,237,The Lord Shepherd,"http://dbpedia.org/resource/William_Morrison,_1st_Viscount_Dunrossil","http://dbpedia.org/resource/George_Robert_Shepherd,_1st_Baron_Shepherd http://dbpedia.org/resource/George_Shepherd,_1st_Baron_Shepherd"
