F1: 0.38462,Precision: 0.38462,Recall: 0.38462,,
1,29,Lower Sydenham,http://dbpedia.org/resource/Lower_Sydenham_railway_station,"http://dbpedia.org/resource/Sydenham http://dbpedia.org/resource/Sydenham,_London,_England http://dbpedia.org/resource/Lower_Sydenham http://dbpedia.org/resource/Upper_Sydenham"
1,30,Kensal Rise,http://dbpedia.org/resource/Kensal_Rise_railway_station,"http://dbpedia.org/resource/Kensal_Green http://dbpedia.org/resource/Kensal_Green,_London,_England http://dbpedia.org/resource/Kensal_Rise"
1,33,North Finchley,http://dbpedia.org/resource/West_Finchley_tube_station,"http://dbpedia.org/resource/North_Finchley,_United_Kingdom http://dbpedia.org/resource/North_Finchley"
1,34,Ilford,http://dbpedia.org/resource/Ilford_railway_station,"http://dbpedia.org/resource/Great_Ilford http://dbpedia.org/resource/Redbridge_Primary_School http://dbpedia.org/resource/Ilford,_London http://dbpedia.org/resource/Ilford,_England http://dbpedia.org/resource/Ilford,_United_Kingdom http://dbpedia.org/resource/Ilford http://dbpedia.org/resource/Ilford,_Essex http://dbpedia.org/resource/Ilford_BID http://dbpedia.org/resource/Ilford,_London,_England http://dbpedia.org/resource/Ilford_Central"
1,36,New Addington,http://dbpedia.org/resource/New_Addington_tram_stop,"http://dbpedia.org/resource/Lodge_Hill,_London http://dbpedia.org/resource/Little_Siberia http://dbpedia.org/resource/New_Addington"
1,39,Hook,"http://dbpedia.org/resource/Hook,_Hart","http://dbpedia.org/resource/Hook_(Greater_London) http://dbpedia.org/resource/Hook,_London http://dbpedia.org/resource/Hook,_Greater_London"
1,40,Elephant & Castle Station,http://dbpedia.org/resource/Elephant_&_Castle_tube_station,http://dbpedia.org/resource/Elephant_&_Castle_railway_station
1,41,Queen Elizabeth Hospital,"http://dbpedia.org/resource/Queen_Elizabeth_Hospital,_King's_Lynn","http://dbpedia.org/resource/Queen_Elizabeth_Military_Hospital http://dbpedia.org/resource/Queen_Elizabeth_Hospital,_Woolwich http://dbpedia.org/resource/Queen_Elizabeth_Hospital,_Greenwich"
1,42,Colliers Wood,http://dbpedia.org/resource/Colliers_Wood_tube_station,http://dbpedia.org/resource/Colliers_Wood http://dbpedia.org/resource/Colliers_Wood_Tower http://dbpedia.org/resource/Collier's_Wood
1,44,Stratford,http://dbpedia.org/resource/Stratford_station,"http://dbpedia.org/resource/West_Ham_Church_Of_England_Primary_School http://dbpedia.org/resource/Stratford_Langthorne http://dbpedia.org/resource/Stratford,_London,_England http://dbpedia.org/resource/Stratford_in_London http://dbpedia.org/resource/Stratford,_London http://dbpedia.org/resource/Stratford,_Essex http://dbpedia.org/resource/Strand_East"
1,45,Canning Town,http://dbpedia.org/resource/Canning_Town_station,"http://dbpedia.org/resource/Rathbone_Market http://dbpedia.org/resource/Canning_Town,_London,_England http://dbpedia.org/resource/Canning_Town"
1,48,Southall,http://dbpedia.org/resource/Southall_railway_station,"http://dbpedia.org/resource/Southall's_South_Asian_community http://dbpedia.org/resource/Southall_gasometer http://dbpedia.org/resource/Southall,_West_London http://dbpedia.org/resource/Southhall http://dbpedia.org/resource/Southall,_London,_England http://dbpedia.org/resource/Southall,_United_Kingdom http://dbpedia.org/resource/Southall,_London http://dbpedia.org/resource/Southall"
1,49,Camberwell Green,http://dbpedia.org/resource/East_Camberwell_railway_station,http://dbpedia.org/resource/Camberwell_Green
1,50,Hammersmith,http://dbpedia.org/resource/Hammersmith_tube_station_(Circle_and_Hammersmith_&_City_lines),"http://dbpedia.org/resource/Hammersmith_Mall http://dbpedia.org/resource/Hammersmith,_London http://dbpedia.org/resource/H'smith http://dbpedia.org/resource/Hammersmith http://dbpedia.org/resource/Hammersmith_Council http://dbpedia.org/resource/Hamemrsmith http://dbpedia.org/resource/HammersmithLondon_BID http://dbpedia.org/resource/Hammersmith_Road"
1,55,North Middlesex Hospital,http://dbpedia.org/resource/West_Middlesex_University_Hospital,http://dbpedia.org/resource/North_Middlesex_Hospital http://dbpedia.org/resource/North_Middlesex_University_Hospital_NHS_Trust http://dbpedia.org/resource/Edmonton_Military_Hospital http://dbpedia.org/resource/North_Middlesex_University_Hospital
1,56,Sidcup,http://dbpedia.org/resource/Sidcup_railway_station,"http://dbpedia.org/resource/Sidcup,_London http://dbpedia.org/resource/Sudcip http://dbpedia.org/resource/Sidcup http://dbpedia.org/resource/Sidcup,_Kent,_England http://dbpedia.org/resource/Sidcup,_London,_England http://dbpedia.org/resource/Sidcup_Urban_District http://dbpedia.org/resource/Sidcup_RFC http://dbpedia.org/resource/Sidcup,_Kent"
1,57,Tooting Broadway,http://dbpedia.org/resource/Tooting_Broadway_tube_station,"http://dbpedia.org/resource/Tooting_Graveney http://dbpedia.org/resource/Tooting,_London,_England http://dbpedia.org/resource/Tooting http://dbpedia.org/resource/Lower_Tooting http://dbpedia.org/resource/Upper_Tooting http://dbpedia.org/resource/Tooting_Broadway"
1,58,Romford,http://dbpedia.org/resource/Romford_railway_station,"http://dbpedia.org/resource/Romford_Canal http://dbpedia.org/resource/Romford_Town http://dbpedia.org/resource/Romford,_England http://dbpedia.org/resource/Romford http://dbpedia.org/resource/Romford,_Essex http://dbpedia.org/resource/Romford_Canal_Act_1875 http://dbpedia.org/resource/Romford,_London,_England http://dbpedia.org/resource/New_Romford http://dbpedia.org/resource/Romford,_United_Kingdom http://dbpedia.org/resource/Romford,_London http://dbpedia.org/resource/Romford_Urban"
